session_id,title,chairs,presenters,speakers,moderators,panelists
DB4DA621-9EED-4A91-844C-59A91AC8F862,C.01.08 - POSTER - Optical instrument concepts and technologies to enable new EO science missions,N/A,"Lorenzo Guerrieri 1, Matthew Darrow 1, Jerome Pratlong 1",,,
D1B77617-B24C-4D19-9045-6F0F49AAB89C,C.01.08 Optical instrument concepts and technologies to enable new EO science missions,"Arnaud Heliere (ESA), Luca Schifano (ESA)","Fabrizia Maria Buongiorno 1, Paolo Di Girolamo 1, Martin Wirth 1, Takahiro Kawashima 1, Arnold Dekker 4, Elisabeth Paul 2",,,
CE69B0AA-B40B-496E-BA9B-0ADCE2FDDD3D,C.01.10 - POSTER - Microwave Instrument Concepts and Technologies to enable new EO Science Missions,N/A,"Charles Werner 1, James Garrison 1, Federica Bordoni 1, ALESSIO DI SIMONE 1, Roger Oliva 1, Matteo Monti 1, Dominik Richter 1, Fabrice Ardhuin 1, ALESSIO DI SIMONE 1, Lonardo Carrer 1, Sabrina Schnitt 1, Catalina Medina 1, Ad Stoffelen 1, Dr Eric Anterrieu 1, Gianluca Coppa 1, Shilei Wang 1, Urs Wegmüller 1, Dr Pauline Martinet 1, Louis Marie 1, Urs Wegmüller 1, Alexandre HOUPERT",,,
C1D7609D-FA80-4C97-BB06-46BD54D44ACF,C.01.10 Microwave Instrument Concepts and Technologies to enable new EO Science Missions - PART 1,"Martin Suess (ESA), Mr Petronilo Martin-Iglesias (European Space Agency)","Martin Jüssi 1, Marco Lavalle 1, Leonardo Carrer 1, Alfredo Renga 1, Adrien Martin 1, Adrian Hauser 1",,,
4EED55DE-E624-4377-8EFD-AF59A80ECC76,C.01.10 Microwave Instrument Concepts and Technologies to enable new EO Science Missions - PART 2,"Valerie Dutto (Esa), Martin Suess (ESA)","Dr Emal Rumi 1, James Garrison 1, Francisco De Arriba 1, Valerie Dutto 1, Roger Vilaseca 1",,,
68B73C06-F0AD-4AC2-ACBB-5868B4BB273A,C.01.12 - POSTER - New science-driven Earth Observation Mission ideas – Are you ready to boost future satellite Earth Observation?,N/A,"Alexandre Fiche, Katie Gold 1",,,
59AD8C06-E633-4901-92FF-C09F91F3698F,C.01.12 New science-driven Earth Observation Mission ideas – Are you ready to boost future satellite Earth Observation?,"Cristian Rossi (ESA), Dr. Vanessa Keuck (ESA)","Malik Chami 1, 3, Cédric Jamet 1, Nicolas Younes 1, Estrella Olmedo 1, Prof.dr.ir. Susan Steele-Dunne 1",,,
D9B16B42-1421-4FAB-A48F-CB586645A069,C.01.16 NASA’s Earth Science Technology Validation on CubeSats/SmallSats and their path towards building future missions.,N/A,,,,
A2D85370-B856-4F85-95B1-4CA4CA92AA9C,C.01.28 DEMO - Innovative space-based solution for the Maritime Domain Awareness,N/A,,,,
F08E8D44-90FE-4658-8336-C1869999EE48,C.02.05 - POSTER - MAGIC – Preparing for the ESA-NASA satellite gravity constellation,N/A,"Linus Shihora 1, Marco Restano 2, Dr. Thomas Gruber 1, Mirko Reguzzoni 1, 2, Prof. George S. Vergos 1, Mr George S. Vergos 1, Hugo Lecomte 1, Anne Springer 1, Markus Hauk 1, Sean Bruinsma 1, Ulrich Meyer 1, Markus Hauk 1, Philipp Zingerle 1, Petro Abrykosov 1, Marie Bouih 1, Martin Horwath 1, Eva Boergens 1, Maya Nocet-Binois 1, Mirko Reguzzoni 1, Ehsan Forootan 1",,,
2A6E19AE-24EA-4D79-815A-BB3718E52454,C.02.05 MAGIC – Preparing for the ESA-NASA satellite gravity constellation - PART 1,"Dr. Ilias Daras (ESA/ESTEC), Dr. Lucia Tsaoussi (NASA HQ)","Dr. Ilias Daras 1, Felix Landerer 1, Luca Massotti 1, Prof. Dr. Roland Pail 1, Julia Pfeffer 1, Matthew Rodell 1",,,
24F5F7AE-C9B5-4076-839D-83986696D504,C.02.05 MAGIC – Preparing for the ESA-NASA satellite gravity constellation - PART 2,"Dr. Lucia Tsaoussi (NASA HQ), Dr. Ilias Daras (ESA/ESTEC)","Annette Eicker 1, Dr. Helena Gerdener 1, John Reager 1, Rory Bingham 1, Mariia Usoltseva 2, Dr. Jeanne Sauber",,,
C8B1E9E3-14A7-4D0C-BB40-727B59E3CAB0,C.02.12 - POSTER - ESA's Biomass mission,N/A,"Nicole Börner 1, Dr Nuno Carvalhais 1, 2, Felipe Betancourt Payan 1, Felipe Betancourt Payan 1, Sérgio Brás 1, Elia Maestroni 1",,,
5E45289C-C4BF-4B53-BE77-BF4D3925233B,C.02.12 ESA's Biomass mission - PART 1,"Thuy Le Toan (Cesbio/globeo), Lars Ulander (Chalmers University of Technology)","Maciej Soja 1, Klaus Scipal 8, Shaun Quegan 1, Dr. Tânia GD Casal, Matteo Pardini 1, Dr. Clement Albinet 1",,,
EF58565E-82BF-4608-86F8-B3900CFCA2A9,C.02.12 ESA's Biomass mission - PART 2,"Shaun Quegan (University of Sheffield), Björn Rommen (ESA/ESTEC)","Michael Fehringer 1, Philip Willemsen 1, Stefano Tebaldini 1, Muriel Pinheiro 1, Francesco Banda 3, Laurent Ferro-famil 1",,,
2ED934A3-25F8-44B9-B51D-76F4CD4A7C2D,"C.02.14 - POSTER - The EarthCARE Mission’s First Year in Orbit: Opening new Horizons for Cloud, Aerosol and Radiation Science",N/A,"Amanda Hall 1, Nils Madenach 1, Carla Salas 2, Johanna Mayer 1, Dr. Stelios Kazadzis 1, Holger Baars 1, Loredana Spezzi 1, Rodanthi Elisavet Mamouri 1, Fay Emmett, Dr Adam Povey 1, 2, Dr Zhipeng Qu 1, Gerd-Jan van Zadelhoff 1, 2, Julian Hofer 1, 2, Annabel Chantry 1, Toshiyuki Tanaka 1, 2, Will McLean 1, Tatsuya Seiki 1, Oliver Lux 1, Nicole Docter 1, Xuemei Wang 1, Carla Salas Molar 1, Larisa Sogacheva 1, Iwona Stachlewska 1, Piyushkumar Patel 1, Christophe Caspar 1, Dr Eleni Marinou 1, Mark Fielding 1, Athena Augusta Floutsi 1, Athena Augusta Floutsi 1, Blanka Piskala Gvozdikova 1",,,
912F57C8-E660-448A-BF20-7AB0DE12A039,"C.02.14 The EarthCARE Mission’s First Year in Orbit: Opening new Horizons for Cloud, Aerosol and Radiation Science - PART 1.","Takuji Kubota (Japan Aerospace Exploration Agency), Bjoern Frommknecht (ESA)","Thorsten Fehr 1, Takuji Kubota 1, David Donovan 1, Gerd-Jan van Zadelhoff 1, Anja Hünerbein 1, Shannon Mason 1",,,
6F7CA14B-0C75-4AAD-B191-5C18AAA2C536,"C.02.14 The EarthCARE Mission’s First Year in Orbit: Opening new Horizons for Cloud, Aerosol and Radiation Science - PART 2.","Tatsuya Seiki (Japan Agency For Marine-earth Science And Technology), Robin Hogan (European Centre for Medium-Range Weather Forecasts)","Jonas Von Bismarck 1, Florian Ewald 1, Konstantin Krüger 1, Diko Hemminga 1, Sebastian Bley 1, Ping Wang 1",,,
23513EC1-EC41-405D-8C23-8DDDC3419834,"C.02.14 The EarthCARE Mission’s First Year in Orbit: Opening new Horizons for Cloud, Aerosol and Radiation Science - PART 3.","Silke Groß (DLR e.V.), Masaki Satoh (Atmosphere and Ocean Research Institute, The University of Tokyo)","Masataka Muto 1, Dr Zhipeng Qu 1, Dr Rui Song 2, 2, Yuki Imura 1, Anton Lopatin 1",,,
795A7604-9947-4EF5-86E1-E4E641EE19D4,"C.02.14 The EarthCARE Mission’s First Year in Orbit: Opening new Horizons for Cloud, Aerosol and Radiation Science - PART 4.","Takuji Kubota (Japan Aerospace Exploration Agency), Thorsten Fehr (ESA)","Artem Feofilov 1, Dr Zhipeng Qu 1, Woosub Roh 1, 2, 2, Mark Fielding 1",,,
D0D819D9-634F-4EC7-BAA1-FD6C2FA7DC2E,C.02.15 Status ESA Mission development: Future research missions final count down - PART 1,N/A,,,,
804A194D-777F-4CC6-A3D7-A527C09E0B70,C.02.15 Status ESA Mission development: Future research missions final count down - PART 2,N/A,,,,
6C41CD59-5D8C-41C5-8E70-6600539F8635,C.02.15 Status ESA Mission development: Future research missions final count down - PART 3,N/A,,,,
0A53A3BC-E9D6-464A-BFC8-31003E225FF8,C.02.17 Celebrating 15 Years of CryoSat for climate science: shaping the future of polar altimetry - PART 1,N/A,,,,
457FCC71-3C45-4B77-A82D-9D6F612B79A7,C.02.17 Celebrating 15 Years of CryoSat for climate science: shaping the future of polar altimetry - PART 2,N/A,,,,
62C53DBE-0D54-43E2-8D7B-F8C5CAA82427,"C.02.18 BIOMASS Mission Insight: Open cloud computing platform, processors, tools and data",N/A,,"Clement Albinet - ESA, Saskia Brose – ESA, Tamara Queune - ESA, Benedetta Antonielli - SERCO, Neha Hunka - ESA, Marina Longoni – University of Toulouse, Stefano Marra - CGI, Alessandro Marin - CGI, Roberto Alacevich - ESA, Cristiano Lopes - ESA",,
674755ED-F9AD-49D2-B9C5-56A1C9B6663C,C.02.23 DEMO - CryoSat Companion: A LLM Support Tool for Cryospheric Science,N/A,,,,
D21A0DFF-E194-4287-AAF9-035B145E1102,"C.02.24 FutureEO, Pioneering world-class Earth Observation for the benefits of society - Status and Future Prospects",N/A,,,,
BFB3F079-22CF-4C2F-820F-CA68EB9670ED,C.03.03 - POSTER - Advancing global-scale high resolution imaging spectroscopy in preparation for CHIME,N/A,"3, Nicolas Lamquin 1, Andreas Hueni 1, Prof. Dr. Eyal Ben-Dor 1, K. Dana Chadwick 1, 2, Francesco Rossi 1, Lucie Homolová 1, Biagio Di Mauro 1, Viktor Ixion Mészáros 1, Simone Pascucci 1, Sara Liburdi 1, Xavier Lenot 1, Jorge Vicent Servera 1, Matteo Picchiani 1, Mirco Boschetti 1",,,
1151D03D-2C1A-40F7-89DF-397478203C26,C.03.03 Advancing global-scale high resolution imaging spectroscopy in preparation for CHIME - PART 1,"Dr. Marco Celesti (European Space Agency), Jens Nieke (Esa/estec)","Sabine Chabrillat 1, Luigi Ansalone, David R. Thompson 1, Robert Green 1, Dr. Marco Celesti 1, Clarissa Hamann 1",,,
91F7449E-D1CB-4768-8F56-F5D188E178E3,C.03.03 Advancing global-scale high resolution imaging spectroscopy in preparation for CHIME - PART 2,"Dr. Marco Celesti (European Space Agency), Valentina Boccia (N/A)","Raquel De Los Reyes 1, Dr Peter Gege 1, Astrid M. Zimmermann 1, César José Guerrero Benavent 1, José Luis García Soria 1, Robert Milewski 1",,,
3E6F861F-D294-4281-95CF-F69E883B5064,C.03.09 The Copernicus services - PART 1,"Hugo Zunker (European Commission), PIERRE POTIN (ESA)",,,,
DF9D19A8-9648-4BDF-85DA-38248FB5ECCE,C.03.09 The Copernicus services - PART 2,"PIERRE POTIN (ESA), Hugo Zunker (European Commission)",,,,
6A012B8B-00F0-4ABD-AC38-DBEAD83F54A8,C.03.16 Sentinel-2 Mission Status and Outlook,"Dr. Ferran Gascon (Esa), Janice Patterson (ESA)",,,,
31B709B8-1376-4F1C-BEBA-BE407DED7AF3,C.03.17 Exploring New Radar Altimetry Products from Sentinel-3 for Inland Water Monitoring,N/A,,"Francois BOY - CNES, Carlos YANNEZ - CNES, Alessandro DI BELLA - ESA, Angelica TARPANELLI - CNR, Nicolas TAUBURET - CLS/CLMS, Elena ZAKHAROVA - EOLA, Sylvie LABROUE - CLS, Claire Duffau - CLS, Usue DONEZAR - EEA, Alejandro EGIDIO - ESA, Peter SALAMON - JRC/CMEMS",Filomena CATAPANO - ESA,
9526AECF-E9E3-4BBA-B429-BEC4FDE7D058,C.03.19 The future evolution of the Copernicus services,"Hugo Zunker (European Commission), PIERRE POTIN (ESA)",,"Usue Donezar - EEA, Carlo Buontempo - ECMWF, Laurence Rouil - EMCWF, Peter SALAMON - JRC, Pierre-Yves LE TRAON - Mercator Ocean International",P. Potin and H. Zunker,
0C242DFF-ED02-48E0-A4BD-18A251B289C9,C.05.05 - POSTER - The German EnMAP Mission: 3 Years of hyperspectral data - From Science to Environmental Applications,N/A,"Martin Habermeyer 1, Dr. Nicole Pinnel, 2, Emiliano Carmona Flores 1, Anna Buczyńska 1, Chaonan Ji 1, Nizom Farmonov 1, Elad Sagi 1, Simon Laffoy 1, Daniel Scheffler 1, Sabine Baumann 1, Anne Schucknecht 1, Benjamin Jakimow 1",,,
004055F6-FF1A-44A0-BDA5-D672E3E6CFF9,C.05.05 The German EnMAP Mission: 3 Years of hyperspectral data - From Science to Environmental Applications,"Sabine Chabrillat (GFZ Helmholtz center for Geosciences and LUH Leibniz University Hannover), Vera Krieger (German Space Agency (DLR))","Laura Dr. rer. nat. La Porta 1, Sabine Chabrillat 1, 2, Dagmar Müller 1, Dr. Jöhannes Drönner 2, Stefanie Steinhauser 1",,,
8C079184-C471-4510-A1CA-F3A90A32BAB8,D.01.08 4th DestinE User eXchange - Addressing Application Needs for Climate Adaptation,N/A,,,,
A17B48B4-CD6D-4C46-B814-44D2E1CF7612,D.01.08 4th DestinE User eXchange - Addressing Application Needs for Extreme Events Preparedness,N/A,,,,
9967442E-6B67-4147-85FF-282B5B30DC50,D.01.08 4th DestinE User eXchange - Opening Session and Visionary Insights,N/A,,,,
3156D1A4-61F7-48E6-B155-3379E57601B4,"D.01.08 4th DestinE User eXchange - Panel Discussion ""From Vision to Impact: Unlocking Destination Earth's Potential for Users""",N/A,,,,
09D3B59C-9684-46BF-AE04-D8C03761495D,D.01.16 DEMO - Experience Destination Earth: The Art of Immersive Climate Data,N/A,,,,
D47BE5FC-EB88-4F65-81F6-370D2DA6FB7B,D.02.04 - POSTER - Machine Learning for Earth System Observation and Prediction,N/A,"M.Eng in Geodesy and Geoinformatics Luka Stemberga 1, Bartosz Staroń 1, Clément Goldmann, Fiona Lippert 1, Jeroen van Gent 1, Veronica Nieves 1, Jan Linnenbrink 1, Linara Arslanova 1, Dr. David Kolitzus, Tianyi You 1, 2, Joppe Massant 1, Mickaël Savinaud 1, PhD. Edoardo Arnaudo 1, Rim Sleimi 1, Betty Heller-Kaikov 1, Constantin Le Cleï 1, Clara Lößl, 2, Jose E. Adsuara 1, Anastasia Triantafyllou 1, Adian Dawuda 1, Laia Amorós 1, Giulia Panegrossi, Stella Girtsou 1, Chedly Ben Azizi, Solveigh Hemprich 1, Omid Ghozatlou 1, Jasmin Vural 1, Marco Di Giacomo 2, Francesco Cristiano Pignatale 1, Andrea Cavallini 1, Dr Khunsa Fatima, Ka Lok Chan 1, Dr Michela Sammartino 1, PhD Gamal Abdelnasser Allam Abouzied 1, Dr. David Garcia-Rodriguez 1, Nasir Farsad Layegh 1, 2, Daniel Thomas 1, Maxime Beauchamp 1",,,
6C1333DE-2735-4305-A555-D14FFA16C146,D.02.04 Machine Learning for Earth System Observation and Prediction - PART 1,"Patrick Ebel (ESA), Dr Rochelle Schneider (ESA)","Girmaw Abebe Tadesse 1, PhD. Edoardo Arnaudo, Orly Enrique Apolo Apolo 1, Yongxing Loo 1, Ms. Evgeniia Makarova 1, Dr François De Vieilleville 1",,,
F1D69BD0-2C4C-4641-AE7A-90B51941D770,D.02.04 Machine Learning for Earth System Observation and Prediction - PART 2,"Christian Borger (Max Planck Institute for Chemistry), Anna Jungbluth (Esa)","Roope Tervo 1, Dr. Francescopaolo Sica 1, 3, Valentin Fouqueau, Jens Van Der Zee 1, Dr Vu-Dong Pham 1",,,
D0292AE9-4649-4550-B5CA-F1DCDFC79C4F,D.02.04 Machine Learning for Earth System Observation and Prediction - PART 3,"Patrick Ebel (ESA), Julien Brajard (Nersc)","Maria Gonzalez-Calabuig 1, Young Jun Kim 1, Jonathan Giezendanner 1, Yu-feng Ho 1, Ricardo Dal Molin Jr. 1",,,
541FFE50-E3A1-4BDC-9860-2E8775B72D82,D.02.05 - POSTER - EO-based solutions to address civil security-related scenarios,N/A,"Rita Magalhães 2, Paolo Vavasori, Zhimeng HE 1, Dr. Raul Scarlat 1, Andrea Mazzeo 1, Stefano Bagli 1, Dr. Nataliia Kussul 1, Angie Catalina Carrillo Chappe 1, Sandeep Kumar Jangir 1, Christian Ayala 1, Simona Reale 1, Betty Charalambopoulou 1, Oliver Lang 1, Andrea Mazzeo 1",,,
1D2BE63E-1359-4C00-A069-098C46B11DC9,D.02.05 EO-based solutions to address civil security-related scenarios,"Sergio Albani (European Union Satellite Centre), Prof. Dr. Michael Schmitt (University of the Bundeswehr Munich)","Dr. Michele Lazzarini 1, Stefan Scheiblauer 1, Enrico Paglia 1, Vanessa Rittlinger 1, Kristian Aalling Soerensen 1, 2",,,
858F48B7-373C-4B17-9FC2-B9C3E5592D38,D.02.09 - POSTER - Enhancement of EO products using advanced multi-instrument and multi-platform synergies,N/A,"Dr. Richard Gloaguen 1, 6, Andrea Mccurdy 1, Moritz Kirsch 1, 4, 4, Riccardo Contu 1, Edvinas Tiškus 1, 6, Anastasia Kozhevnikova 1, Emma Izquierdo-Verdiguier 2, Ferdinando Nunziata 2",,,
5560F899-F664-4A6A-A8B0-20752383F4D6,D.02.09 Enhancement of EO products using advanced multi-instrument and multi-platform synergies,"Oleg Dubovik (Laboratoire D'optique Atmosphérique, Cnrs / University Of Lille)","Oleg Dubovik 1, Laura Rogers 1, Else Swinnen 1, Leticia Pérez Sienes, Julie Nutini 1",,,
025B8900-934E-4F1F-B563-A4B6B87DE754,D.02.12 - POSTER - Big-data Driven AI Techniques in Ocean Applications: Enhancing Marine Monitoring and Analysis,N/A,"Janne Mäyrä 1, Eike M. Schütt 1, Enrique Portalés-Julià 1, Hannah Bull 1, Dr Hongyan Xi 1, 2, 2, Robin Spanier 1, 3, Noemi Fazzini 1, Marco Ottinger 1, Geoffrey Dawson 1",,,
1B5D8127-1A80-4751-8625-7450E7360B43,D.02.12 Big-data Driven AI Techniques in Ocean Applications: Enhancing Marine Monitoring and Analysis,"Dr Hongyan Xi (Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research), Roy El Hourany (LOG/ULCO)","Olga Schmidt 1, Thi-Thuy-Nga NGUYEN 1, Claudia Fanelli 1, 2, Luther Ollier 1, Bruno Buongiorno Nardelli 1",,,
6C0CE354-37E0-49A9-B7FE-7BCDA32EFF35,D.02.24 DEMO - EarthDataInsight: AI-Driven Geospatial Intelligence for Climate and ESG Applications,N/A,,Paolo De Piano - Geospatial Data Scientist at Latitudo40,,
7CC3F4C0-601F-42BF-A92C-A17B96498F2C,D.02.28 DEMO - Platform Extension with AI capabilities: Kubeflow,N/A,,"Stefano Marra - CGI, Simona Gargiulo - CGI",,
1F06F147-5A05-4151-A64C-A3400829BCE1,D.03.03 - POSTER - Impact through Reproducibility in Earth Observation Science and Applications,N/A,"Arun Pratihast 1, Anne Puissant 1, Kalamkas Yessimkhanova 1, Dr Chandra Taposeea-Fisher 2, Michele Claus 1",,,
25154F76-D82D-4B22-80AE-A6D4891DB5CB,D.03.03 Impact through Reproducibility in Earth Observation Science and Applications,Michele Claus (Eurac Research),"Pedro Goncalves 1, 2, Philip Ewels 1, Cesar Aybar 1, Florian Beyer 1, 2",,,
AE17439C-D6A1-4D02-B49B-1148A65C6883,D.03.05 - POSTER - Harnessing Open and Community-Driven Innovation in Times of Emergencies,N/A,Ilona Zhuravleva 1,,,
D00CC8C4-AFCC-4135-AB8B-AC75FDD0855C,D.03.05 Harnessing Open and Community-Driven Innovation in Times of Emergencies,"Dr Claudia Vitolo (European Space Agency), Joan Maso (CREAF)",,,,
D8375BF5-71E4-4EA0-8F41-6954EE303A2F,D.03.22 DEMO - Enabling Open Science with EarthCODE and the Copernicus Dataspace Ecosystem openEO Federation,N/A,,Bram Janssen - VITO,,
4F2AF980-97E0-40F5-8321-BB3E391AC227,D.03.24 DEMO - AlTiS-NG software for generating Time-Series of Water Levels from Radar Altimetry Data,N/A,,,,
78A14040-47DF-44D0-B5C4-B2C6D201A682,"D.03.31 DEMO - SNAP in Action - Various Application Examples throught the week demonstrating the power of SNAP for EO data visualisation, analysis and processing - session 3",N/A,,,,
2E4C7414-62CF-4F4E-9070-67E1B51E047D,"D.03.31 DEMO - SNAP in Action - Various Application Examples throught the week demonstrating the power of SNAP for EO data visualisation, analysis and processing - session 4",N/A,,,,
81AA4053-47DD-4BF8-8491-ADC3715CE2CB,D.03.34 DEMO - EDC & Pangeo Integration on EarthCODE,N/A,,"Samardzhiev Deyan - Lampata, Dobrowolska Ewelina Agnieszka - Serco, Anne Fouilloux - Simula Labs",,
1F200190-EB88-494A-846D-B8B4C39965C9,D.04.27 DEMO - The Sentinels EOPF toolkit: Notebooks and Plug-ins for using Copernicus Sentinel Data in Zarr format,N/A,,"Julia Wagemann - thriveGEO, Gisela Romero Candanedo - thriveGEO, Emmanuel Mathot - Development Seed",,
9972574C-BAC6-4D2A-A02D-B277C998FF36,D.04.31 DEMO - NoR Updates and Road Map - session 3,N/A,,,,
13B35D2D-E627-4C26-B76C-93108AFE034A,D.05.08 DEMO - EvoLand: New methods for the next generation of Copernicus Land Monitoring,N/A,,,,
CF29DAB2-C66E-4F5A-96A2-F2C289233037,E.01.10 DEMO - SatGrass app for near-real time yield and quality estimation of grassland,N/A,,"Mag. Dr. Andreas Schaumberger - HBLFA Raumberg-Gumpenstein, Stefan Brand - EOX IT Services GmbH",,
13CCF0A3-FC1A-4E13-B7BB-B2324DFC92DD,E.01.11 DEMO - Advanced Web Platform for Infrastructure Monitoring and Natural Risk Management through Data Fusion and Artificial Intelligence,N/A,,"Paolo Caporossi - TITAN4 S.r.l, Giovanni Quacquarelli - TITAN4 S.r.l",,
919922B2-8457-4FDC-B891-EC234EAF48F1,"E.05.01 - POSTER - Traceable, Transparent Supply Chain Data for Monitoring: Examples from the Forest Data Partnership and A Call to Accelerate Industry Alignment.",N/A,"Ana Potočnik Buhvald 1, Neha Hunka, Dr Joanne Nightingale 1, Felix Bernsteiner 1",,,
E7E7DCA7-12F9-458A-A9D2-416A043F46D6,"E.05.01 Traceable, Transparent Supply Chain Data for Monitoring: Examples from the Forest Data Partnership and A Call to Accelerate Industry Alignment.","Benjamin Wielgosz (World Resources Institutes), Dr. Daniela Requena Suarez (GFZ Helmholtz Centre for Geosciences)","Dr. David Saah 2, Dr. Timothée Stassin 1, Katelyn Tarrio 1, Dr. Daniela Requena Suarez 1, Remi Dannunzio 1, Juliane Huth 1",,,
38646302-06D3-47C9-9D13-D57FE1A2AC23,E.05.03 Connecting Energy stakeholders and the Earth Observation Sector,N/A,,,,
F3FF978E-6DB2-48B3-8DCD-282691D6A74F,E.05.04 DEMO - Applications Showcase: Urban Issues,N/A,,,,
0E1D40B3-E3E5-44D0-AF38-4090D9267F13,E.05.05 DEMO - Applications Showcase: Food systems,N/A,,,,
08EB8F04-D3F6-4193-A4BC-02F9186C0397,F.01.06 Earth Observation for Everyone: Creating an Inclusive Sector Together,N/A,,"Dr. Gopika Suresh, Dr. Karen Joyce, Miriam Gonzalez, Omowonuola Akintola","Dr. Flávia de Souza Mendes, Sabrina H. Szeto",
6E4A4EC9-04AA-4BDE-AE7B-4F5C0DCAD1E8,F.01.07 LPS25 Sustainable Horizons Award,N/A,,"Marta Salieri - ESA, Lena Eberhard, Toyah Eglin, Reuben Langdon and Ricarda Leske (ESA Environmental Committee)",,
4964E15F-3692-4E3B-86CF-9E5466D52B96,F.01.09 EO award ceremony,N/A,,,,
8D754C83-31F1-4DAA-8EB7-6ABFEF79F193,F.01.10 Grand Marathon Finalists pitching and award,N/A,,,,
88D31CA5-25A7-472F-8EE4-5B6FABB85195,F.01.16 DEMO - Education & Professional Development Platform - Session 1,N/A,,"Nikol Koleva - Executive Director, SGAC, Tatiana Komorná - Operations Officer, SGAC, Marcos Rojas - Education & Professional Development (EPD) Coordinator, SGAC, Faith Tng - Education & Professional Development (EPD) Coordinator, SGAC",,
890123BE-8F7F-4551-9F8D-08F1ED470100,F.01.17 ArtEO – methods and benefits of building bridges between art and Earth sciences,N/A,,"Tom DeMajo, Eva Petric, John Palmesino, Christian Clauwers, Rosalinda Morrone, Marcus Neustetter",,
C6F14B87-3B0E-41F0-914C-7A0BFCB0F1B1,F.02.03 - POSTER - Using satellite EO in global capabilities for disaster response,N/A,"Marie-Claire Greening 1, Robert Cowlishaw 1, Emmanuel Mathot 1",,,
729CF076-C204-44AF-B3CA-47EC938FC930,F.02.03 Using satellite EO in global capabilities for disaster response,"Sandro Martinis (DLR), Mr Philippe Bally (Esa)","Pietro Ceccato 1, Fabrizio Pacini 1, João Gabriel Vinholi 1, Cristiano Nattero 1, Zoé Papirer 1, Dr. Deodato Tapete 1",,,
E875B12D-BF45-4F89-9DED-EA77AC576E97,F.02.07 - POSTER - Essential Agricultural Variables: Building Blocks for Global Agriculture Monitoring and Policy Support,N/A,"Hamid Ebrahimy 1, 2, Fàtima Della Bellver 1, Tom Broeg 1, Emma De Clerck 1, Javier Tarín-Mestre 1, Fàtima Della Bellver 1, Francesco Collivignarelli 1, 2, 2, Livia Peiser 1, Kasper Bonte 1",,,
94FE1964-06F3-4BFB-91A0-53D108C5912C,F.02.07 Essential Agricultural Variables: Building Blocks for Global Agriculture Monitoring and Policy Support,"Alyssa Whitcraft (GEOGLAM), Sven Gilliams (GEOGLAM)","Alyssa Whitcraft 1, Kristof Van Tricht 1, Ilaria Palumbo, Michael Marshall 1, Dr Monica Pepe 1",,,
E8C685A0-2B27-417E-8A42-EC44E4868D5B,F.02.17 International Collaborations concerning Satellite EO and Disaster Response,N/A,,,,
01806FE3-0CD8-467C-A0F3-2CDDCBBFEB91,F.04.01 - POSTER - Earth Observation for European Agricultural Policies,N/A,"Verena Huber Garcia 1, HAKKI EMRAH ERDOGAN 1, Business Development Manager Patryk Jaskula, Basile Boland 1, Chistine Wessollek 1, Ivana Puškarić 1, Emilie Susi 1, Martin Claverie 1, Furkan Yardimci 1, Valeria Gentile 1, Sara Romagnoli 1, Larissa Torney 1, Stefan Brand, Dr. Samuele De Petris 1, Enrico Chiesa 1, Guido Lemoine 1, Nastasja Scholz 1, Gianluca Brunelli 1, Momchil Yordanov 1, Marta Longo",,,
2570EB30-AE96-4E3F-844A-4719665C28B1,F.04.01 Earth Observation for European Agricultural Policies,"Zoltan Szantoi (ESA), Nicola Britta Holsten (European Commission Dg Agri)","Marijn Van Der Velde 1, Dr. Katja Berger 1, Mr. Alberto Gutiérrez García 1, Gideon Okpoti Tetteh, Adel Abbas 1, Philippe LOUDJANI 1",,,
EC866050-EB32-4F5D-B935-EF3B5D89BB09,F.04.02 - POSTER - Supporting Global Food Security through Earth Observation,N/A,"Mr. Gabriele Redigonda 1, Jinlong Fan 1, Inti Luna 1, Sheila Baber 1, Simona Gargiulo 1",,,
ACBA2CEA-E3A7-487C-BDBC-C34D12550AF7,F.04.02 Supporting Global Food Security through Earth Observation - PART 1,"Zoltan Szantoi (ESA), Belen Franch (University of Valencia)","Filip Sabo 1, 3, Miao Zhang 1, 2, Dr. Claudia Paris 1, Lorenzo De Simone 1",,,
EEDD6E7D-57D3-4001-A31C-28EC1FE2C043,F.04.02 Supporting Global Food Security through Earth Observation - PART 2,"Inbal Becker-reshef (Nasa Harvest/ UMD/ Unistra), Bettina Baruth (European Commission Jrc)","Michael Marshall 1, Natacha Kalecinski 1, Roberto Interdonato 1, 2, 2, PhD Pietro Sciusco 1",,,
258416D0-DF72-4114-B009-01745B3789A4,F.04.08 - POSTER - Earth Observation for Nature Finance and Ecosystem Accounting,N/A,"Eric Kosczor 1, Guido Riembauer 1",,,
1B1D4BB0-5A81-4E02-9B6B-9DE89A4D6536,F.04.08 Earth Observation for Nature Finance and Ecosystem Accounting,Andy Shaw (Assimila Ltd),"3, Marcel Buchhorn 1, Alexandra Evans 1, Shang Chen 1, Lisa Delvaux 1",,,
